Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
2,unsat,0,2,0,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
3,unsat,0,3,0,0,0,0.9184,0,0.9184,0,0.9184,0.013,0.14,0,0,0.14,0,0,0.8876,1,-,,
4,sat,1,3,0,0,0,0.898,0,0.898,0,0.898,0.534,0.65,0,0,0.65,1,1,0.8876,1,-,"[  0.   0.   0.   0.   0.   0.   1.   0.  11.   6. 822.   1.  40. 798.
   3.   0.]","[  1.   0.   0.   0.   0.   0.   1.   0.  11.   6. 817.   1.  40. 798.
   3.   0.]"
5,unsat,1,4,0,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.14,0,0,0.14,0,0,0.8876,1,-,,
6,unknown,1,4,1,1,0,0.5918,0,0.5918,0.0204,0.6122,100.01,100.23,100.028,100.03,200.26,0,0,0.8876,1,-,,
7,unsat,1,5,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
8,unsat,1,6,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.13,0,0,0.13,0,0,0.8876,1,-,,
9,unsat,1,7,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
10,unsat,1,8,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
11,sat,2,8,1,0,0,0.898,0,0.898,0,0.898,0.474,0.67,0,0,0.67,1,1,0.8876,1,-,"[  1.   6.   0.   4.   0.   1.   1.   0.  11.   0. 592.   1.  20. 560.
   3.   1.]","[  0.   6.   0.   4.   0.   1.   1.   0.  11.   0. 587.   1.  20. 560.
   3.   1.]"
12,unsat,2,9,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.14,0,0,0.14,0,0,0.8876,1,-,,
13,unsat,2,10,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.14,0,0,0.14,0,0,0.8876,1,-,,
14,sat,3,10,1,0,0,0.7959,0,0.7959,0,0.7959,1.471,1.6,0,0,1.6,1,1,0.8876,1,-,"[  0.   2.   2.   6.   0.   0.   0.   1.   0.   2. 419.  -2.  31. 932.
   1.   2.]","[  1.   2.   2.   6.   0.   0.   0.   1.   0.   2. 421.  -2.  31. 932.
   1.   2.]"
15,unsat,3,11,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
16,unsat,3,12,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
17,unsat,3,13,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.14,0,0,0.14,0,0,0.8876,1,-,,
18,unsat,3,14,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.12,0,0,0.12,0,0,0.8876,1,-,,
19,unsat,3,15,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
20,unsat,3,16,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
21,unsat,3,17,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.13,0,0,0.13,0,0,0.8876,1,-,,
22,unsat,3,18,1,0,0,0.7755,0,0.7755,0,0.7755,1.456,1.72,0,0,1.72,0,0,0.8876,1,-,,
23,unsat,3,19,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
24,unsat,3,20,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.14,0,0,0.14,0,0,0.8876,1,-,,
25,unsat,3,21,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.12,0,0,0.12,0,0,0.8876,1,-,,
26,unsat,3,22,1,0,0,0.9184,0,0.9184,0,0.9184,0.013,0.12,0,0,0.12,0,0,0.8876,1,-,,
27,unsat,3,23,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.13,0,0,0.13,0,0,0.8876,1,-,,
28,unsat,3,24,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
29,unsat,3,25,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.13,0,0,0.13,0,0,0.8876,1,-,,
30,unsat,3,26,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.13,0,0,0.13,0,0,0.8876,1,-,,
31,unsat,3,27,1,0,0,0.9184,0,0.9184,0,0.9184,0.013,0.14,0,0,0.14,0,0,0.8876,1,-,,
32,unsat,3,28,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.12,0,0,0.12,0,0,0.8876,1,-,,
33,unsat,3,29,1,0,0,0.9184,0,0.9184,0,0.9184,0.013,0.14,0,0,0.14,0,0,0.8876,1,-,,
34,unsat,3,30,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.12,0,0,0.12,0,0,0.8876,1,-,,
35,unsat,3,31,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
36,unsat,3,32,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
37,unsat,3,33,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.14,0,0,0.14,0,0,0.8876,1,-,,
38,unsat,3,34,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
39,sat,4,34,1,0,0,0.8776,0,0.8776,0,0.8776,4.057,4.18,0,0,4.18,1,1,0.8876,1,-,"[  0.  10.   1.   2.   1.   0.   1.   0.  11.   0. 299.  -3.  10. 709.
   1.   2.]","[  1.  10.   1.   2.   1.   0.   1.   0.  11.   0. 303.  -3.  10. 709.
   1.   2.]"
40,unsat,4,35,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.13,0,0,0.13,0,0,0.8876,1,-,,
41,unsat,4,36,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.13,0,0,0.13,0,0,0.8876,1,-,,
42,unsat,4,37,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.13,0,0,0.13,0,0,0.8876,1,-,,
43,unsat,4,38,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.13,0,0,0.13,0,0,0.8876,1,-,,
44,unsat,4,39,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.13,0,0,0.13,0,0,0.8876,1,-,,
45,unsat,4,40,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.14,0,0,0.14,0,0,0.8876,1,-,,
46,unsat,4,41,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.13,0,0,0.13,0,0,0.8876,1,-,,
47,unsat,4,42,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.13,0,0,0.13,0,0,0.8876,1,-,,
48,unsat,4,43,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.13,0,0,0.13,0,0,0.8876,1,-,,
49,unsat,4,44,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.14,0,0,0.14,0,0,0.8876,1,-,,
50,unsat,4,45,1,0,0,0.9184,0,0.9184,0,0.9184,0.013,0.13,0,0,0.13,0,0,0.8876,1,-,,
51,unsat,4,46,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.14,0,0,0.14,0,0,0.8876,1,-,,
52,unsat,4,47,1,0,0,0.9184,0,0.9184,0,0.9184,0.013,0.12,0,0,0.12,0,0,0.8876,1,-,,
53,unsat,4,48,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.13,0,0,0.13,0,0,0.8876,1,-,,
54,unsat,4,49,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.13,0,0,0.13,0,0,0.8876,1,-,,
55,unsat,4,50,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
56,unsat,4,51,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.13,0,0,0.13,0,0,0.8876,1,-,,
57,unsat,4,52,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
58,unsat,4,53,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.13,0,0,0.13,0,0,0.8876,1,-,,
59,unsat,4,54,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.14,0,0,0.14,0,0,0.8876,1,-,,
60,unsat,4,55,1,0,0,0.9184,0,0.9184,0,0.9184,0.013,0.12,0,0,0.12,0,0,0.8876,1,-,,
61,sat,5,55,1,0,0,0.8367,0,0.8367,0,0.8367,5.905,6.35,0,0,6.35,1,1,0.8876,1,-,"[0.000e+00 1.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 3.689e+03 1.000e+00 2.200e+01 7.000e+00
 0.000e+00 0.000e+00]","[1.000e+00 1.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 1.000e+00 0.000e+00 0.000e+00 3.694e+03 1.000e+00 2.200e+01 7.000e+00
 0.000e+00 0.000e+00]"
62,unsat,5,56,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.13,0,0,0.13,0,0,0.8876,1,-,,
63,unsat,5,57,1,0,0,0.9184,0,0.9184,0,0.9184,0.017,0.14,0,0,0.14,0,0,0.8876,1,-,,
64,unsat,5,58,1,0,0,0.9184,0,0.9184,0,0.9184,0.013,0.14,0,0,0.14,0,0,0.8876,1,-,,
65,unsat,5,59,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.12,0,0,0.12,0,0,0.8876,1,-,,
66,unsat,5,60,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.13,0,0,0.13,0,0,0.8876,1,-,,
67,unsat,5,61,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.14,0,0,0.14,0,0,0.8876,1,-,,
68,unsat,5,62,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.14,0,0,0.14,0,0,0.8876,1,-,,
69,unsat,5,63,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.12,0,0,0.12,0,0,0.8876,1,-,,
70,unsat,5,64,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.14,0,0,0.14,0,0,0.8876,1,-,,
71,unsat,5,65,1,0,0,0.9184,0,0.9184,0,0.9184,0.017,0.14,0,0,0.14,0,0,0.8876,1,-,,
72,unsat,5,66,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.13,0,0,0.13,0,0,0.8876,1,-,,
73,unsat,5,67,1,0,0,0.9184,0,0.9184,0,0.9184,0.014,0.13,0,0,0.13,0,0,0.8876,1,-,,
74,unsat,5,68,1,0,0,0.9184,0,0.9184,0,0.9184,0.015,0.13,0,0,0.13,0,0,0.8876,1,-,,
