Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.01,0.2,0,0.0,0.2,0,0,0.887,1.0,-,,
2,unsat,0,2,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.015,0.2,0,0.0,0.2,0,0,0.887,1.0,-,,
3,unsat,0,3,0,0,0,0.9767,0.0,0.9767,0,0.9767,0.008,0.19,0,0.0,0.19,0,0,0.887,1.0,-,,
4,unsat,0,4,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.01,0.2,0,0.0,0.2,0,0,0.887,1.0,-,,
5,unsat,0,5,0,0,0,0.9767,0.0,0.9767,0,0.9767,0.008,0.19,0,0.0,0.19,0,0,0.887,1.0,-,,
6,unsat,0,6,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.015,0.2,0,0.0,0.2,0,0,0.887,1.0,-,,
7,sat,1,6,0,0,0,0.938,0.0,0.938,0,0.938,0.087,1.03,0,0.0,1.03,1,1,0.887,1.0,-,"[1.000e+00 8.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00
 0.000e+00 9.000e+00 3.000e+00 1.436e+03 1.000e+00 3.000e+01 7.480e+02
 7.000e+00 0.000e+00]","[0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00 0.000e+00
 0.000e+00 9.000e+00 3.000e+00 1.436e+03 1.000e+00 3.000e+01 7.480e+02
 7.000e+00 0.000e+00]"
8,unsat,1,7,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.01,0.2,0,0.0,0.2,0,0,0.887,1.0,-,,
9,unsat,1,8,0,0,0,0.9767,0.0,0.9767,0,0.9767,0.008,0.19,0,0.0,0.19,0,0,0.887,1.0,-,,
10,unsat,1,9,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.014,0.2,0,0.0,0.2,0,0,0.887,1.0,-,,
11,unsat,1,10,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.014,0.2,0,0.0,0.2,0,0,0.887,1.0,-,,
12,unsat,1,11,0,0,0,0.938,0.0,0.938,0,0.938,0.012,0.96,0,0.0,0.96,0,0,0.887,1.0,-,,
13,unsat,1,12,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.01,0.2,0,0.0,0.2,0,0,0.887,1.0,-,,
14,unsat,1,13,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.01,0.2,0,0.0,0.2,0,0,0.887,1.0,-,,
15,unsat,1,14,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.01,0.2,0,0.0,0.2,0,0,0.887,1.0,-,,
16,unsat,1,15,0,0,0,0.969,0.0,0.969,0,0.969,0.009,0.36,0,0.0,0.36,0,0,0.887,1.0,-,,
17,sat,2,15,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.117,0.31,0,0.0,0.31,1,1,0.887,1.0,-,"[0.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.000e+00 1.100e+01 3.000e+00 1.596e+03 1.000e+00 2.400e+01 2.350e+02
 0.000e+00 0.000e+00]","[1.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.000e+00 1.100e+01 3.000e+00 1.596e+03 1.000e+00 2.400e+01 2.350e+02
 0.000e+00 0.000e+00]"
18,unsat,2,16,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.016,0.2,0,0.0,0.2,0,0,0.887,1.0,-,,
19,unsat,2,17,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.01,0.2,0,0.0,0.2,0,0,0.887,1.0,-,,
20,unsat,2,18,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.01,0.2,0,0.0,0.2,0,0,0.887,1.0,-,,
21,unsat,2,19,0,0,0,0.9767,0.0,0.9767,0,0.9767,0.008,0.19,0,0.0,0.19,0,0,0.887,1.0,-,,
