Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.14,0,0,0.14,0,0,0.8822,1,-,,
2,unsat,0,2,0,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.14,0,0,0.14,0,0,0.8822,1,-,,
3,unsat,0,3,0,0,0,0.9802,0,0.9802,0,0.9802,0.012,0.14,0,0,0.14,0,0,0.8822,1,-,,
4,sat,1,3,0,0,0,0.9802,0,0.9802,0,0.9802,0.034,0.16,0,0,0.16,1,1,0.8822,1,-,"[  1.   8.   2.   6.   1.   0.   1.   1.  11.   6. 823.  -1.  40. 790.
   7.   0.]","[  0.   8.   2.   6.   1.   0.   1.   1.  11.   6. 822.  -1.  40. 790.
   7.   0.]"
5,unsat,1,4,0,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.14,0,0,0.14,0,0,0.8822,1,-,,
6,unknown,1,4,1,1,0,0.8515,0,0.8515,0.0297,0.8812,100.01,100.71,100.029,100.16,200.86,0,0,0.8822,1,-,,
7,unsat,1,5,1,0,0,0.9802,0,0.9802,0,0.9802,0.013,0.14,0,0,0.14,0,0,0.8822,1,-,,
8,unsat,1,6,1,0,0,0.9802,0,0.9802,0,0.9802,0.012,0.15,0,0,0.15,0,0,0.8822,1,-,,
9,unsat,1,7,1,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.14,0,0,0.14,0,0,0.8822,1,-,,
10,unsat,1,8,1,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.14,0,0,0.14,0,0,0.8822,1,-,,
11,sat,2,8,1,0,0,0.9802,0,0.9802,0,0.9802,0.04,0.17,0,0,0.17,1,1,0.8822,1,-,"[  0.   0.   0.   1.   1.   1.   0.   1.  11.   0. 590.  -1.  20. 569.
   6.   2.]","[  1.   0.   0.   1.   1.   1.   0.   1.  11.   0. 585.  -1.  20. 569.
   6.   2.]"
12,unsat,2,9,1,0,0,0.9802,0,0.9802,0,0.9802,0.012,0.14,0,0,0.14,0,0,0.8822,1,-,,
13,unsat,2,10,1,0,0,0.9802,0,0.9802,0,0.9802,0.012,0.14,0,0,0.14,0,0,0.8822,1,-,,
14,sat,3,10,1,0,0,0.9703,0,0.9703,0,0.9703,0.326,0.46,0,0,0.46,1,1,0.8822,1,-,"[  0.   8.   0.   6.   0.   1.   0.   0.   4.   6. 411.  -3.  39. 931.
   2.   2.]","[  1.   8.   0.   6.   0.   1.   0.   0.   4.   6. 406.  -3.  39. 931.
   2.   2.]"
15,unsat,3,11,1,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.13,0,0,0.13,0,0,0.8822,1,-,,
16,unsat,3,12,1,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.14,0,0,0.14,0,0,0.8822,1,-,,
17,unsat,3,13,1,0,0,0.9802,0,0.9802,0,0.9802,0.013,0.14,0,0,0.15,0,0,0.8822,1,-,,
18,unsat,3,14,1,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.14,0,0,0.14,0,0,0.8822,1,-,,
19,unsat,3,15,1,0,0,0.9802,0,0.9802,0,0.9802,0.012,0.14,0,0,0.14,0,0,0.8822,1,-,,
20,unsat,3,16,1,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.14,0,0,0.14,0,0,0.8822,1,-,,
21,unsat,3,17,1,0,0,0.9802,0,0.9802,0,0.9802,0.012,0.14,0,0,0.14,0,0,0.8822,1,-,,
22,unsat,3,18,1,0,0,0.9604,0,0.9604,0,0.9604,0.291,0.61,0,0,0.61,0,0,0.8822,1,-,,
23,unsat,3,19,1,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.14,0,0,0.14,0,0,0.8822,1,-,,
24,unsat,3,20,1,0,0,0.9802,0,0.9802,0,0.9802,0.012,0.14,0,0,0.14,0,0,0.8822,1,-,,
25,unsat,3,21,1,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.14,0,0,0.14,0,0,0.8822,1,-,,
26,unsat,3,22,1,0,0,0.9802,0,0.9802,0,0.9802,0.012,0.14,0,0,0.14,0,0,0.8822,1,-,,
27,unsat,3,23,1,0,0,0.9802,0,0.9802,0,0.9802,0.012,0.32,0,0,0.32,0,0,0.8822,1,-,,
28,unsat,3,24,1,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.14,0,0,0.14,0,0,0.8822,1,-,,
29,unsat,3,25,1,0,0,0.9802,0,0.9802,0,0.9802,0.012,0.14,0,0,0.14,0,0,0.8822,1,-,,
30,unsat,3,26,1,0,0,0.9802,0,0.9802,0,0.9802,0.012,0.14,0,0,0.14,0,0,0.8822,1,-,,
31,unsat,3,27,1,0,0,0.9802,0,0.9802,0,0.9802,0.012,0.14,0,0,0.14,0,0,0.8822,1,-,,
32,unsat,3,28,1,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.14,0,0,0.14,0,0,0.8822,1,-,,
33,unsat,3,29,1,0,0,0.9802,0,0.9802,0,0.9802,0.011,0.13,0,0,0.13,0,0,0.8822,1,-,,
34,unsat,3,30,1,0,0,0.9802,0,0.9802,0,0.9802,0.013,0.14,0,0,0.14,0,0,0.8822,1,-,,
