Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.009,0.16,0,0.0,0.16,0,0,0.892,1.0,-,,
2,unsat,0,2,0,0,0,0.9259,0.0,0.9259,0,0.9259,0.051,0.36,0,0.0,0.36,0,0,0.892,1.0,-,,
3,unsat,0,3,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.021,0.33,0,0.0,0.33,0,0,0.892,1.0,-,,
4,unsat,0,4,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.01,0.31,0,0.0,0.31,0,0,0.892,1.0,-,,
5,unsat,0,5,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.009,0.15,0,0.0,0.15,0,0,0.892,1.0,-,,
6,unsat,0,6,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.02,0.32,0,0.0,0.32,0,0,0.892,1.0,-,,
7,unsat,0,7,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.016,0.32,0,0.0,0.32,0,0,0.892,1.0,-,,
8,unsat,0,8,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.01,0.15,0,0.0,0.15,0,0,0.892,1.0,-,,
9,unsat,0,9,0,0,0,0.9383,0.0,0.9383,0,0.9383,0.011,0.32,0,0.0,0.32,0,0,0.892,1.0,-,,
10,unsat,0,10,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.014,0.16,0,0.0,0.16,0,0,0.892,1.0,-,,
11,unsat,0,11,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.013,0.16,0,0.0,0.16,0,0,0.892,1.0,-,,
12,unsat,0,12,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.01,0.15,0,0.0,0.15,0,0,0.892,1.0,-,,
13,unsat,0,13,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.01,0.15,0,0.0,0.15,0,0,0.892,1.0,-,,
14,unsat,0,14,0,0,0,0.9506,0.0,0.9506,0,0.9506,0.01,0.15,0,0.0,0.15,0,0,0.892,1.0,-,,
